ID,Date,y,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,timestamp
2775,16/05/2018,240,15,22,96,2.9,313,21.3,0.2,0,0,Spring,No Holiday,Yes,5/16/2018
2776,16/05/2018,223,16,21.8,97,1.8,206,21.2,0.18,0,0,Spring,No Holiday,Yes,5/16/2018
2777,16/05/2018,304,17,21.9,97,3.2,207,21.3,0.14,0.5,0,Spring,No Holiday,Yes,5/16/2018
2778,16/05/2018,562,18,21.9,97,2.1,191,21.3,0.08,0,0,Spring,No Holiday,Yes,5/16/2018
2779,16/05/2018,404,19,21.9,97,2.2,196,21.3,0.01,0,0,Spring,No Holiday,Yes,5/16/2018
2780,16/05/2018,338,20,21.8,97,2.2,156,21.2,0,0.5,0,Spring,No Holiday,Yes,5/16/2018
2781,16/05/2018,398,21,21.8,97,1.3,160,21.2,0,0.5,0,Spring,No Holiday,Yes,5/16/2018
2782,16/05/2018,399,22,21.9,97,1.5,164,21.3,0,0,0,Spring,No Holiday,Yes,5/16/2018
2783,16/05/2018,225,23,22,97,0.9,158,21.4,0,0,0,Spring,No Holiday,Yes,5/16/2018
2784,17/05/2018,118,0,22,97,1.6,152,21.4,0,0.5,0,Spring,No Holiday,Yes,5/17/2018
2785,17/05/2018,144,1,22,97,2.1,192,21.4,0,0.5,0,Spring,No Holiday,Yes,5/17/2018
2786,17/05/2018,78,2,21.8,97,1.3,175,21.2,0,1,0,Spring,No Holiday,Yes,5/17/2018
2787,17/05/2018,38,3,21.8,98,0.6,113,21.4,0,2.5,0,Spring,No Holiday,Yes,5/17/2018
2788,17/05/2018,51,4,19.2,98,2.4,1965,18.8,0,19,0,Spring,No Holiday,Yes,5/17/2018
2789,17/05/2018,54,5,18.8,97,0.9,1927,18.3,0,0,0,Spring,No Holiday,Yes,5/17/2018
2790,17/05/2018,69,6,18.9,98,0.3,338,18.5,0,0,0,Spring,No Holiday,Yes,5/17/2018
2791,17/05/2018,80,7,19.1,98,0.3,125,18.7,0,0,0,Spring,No Holiday,Yes,5/17/2018
2792,17/05/2018,152,8,19.7,98,0.5,1958,19.3,0.12,13.5,0,Spring,No Holiday,Yes,5/17/2018
2793,17/05/2018,28,9,19.7,98,0.5,659,19.3,0.05,10,0,Spring,No Holiday,Yes,5/17/2018
2794,17/05/2018,141,10,20.1,98,1.2,885,19.7,0.13,2,0,Spring,No Holiday,Yes,5/17/2018
2795,17/05/2018,182,11,20.4,98,0.9,300,20,0.25,2.5,0,Spring,No Holiday,Yes,5/17/2018
2796,17/05/2018,467,12,21.7,96,0.8,1773,21,0.81,1.5,0,Spring,No Holiday,Yes,5/17/2018
2797,17/05/2018,592,13,23.4,83,1.7,1944,20.3,1.5,0,0,Spring,No Holiday,Yes,5/17/2018
2798,17/05/2018,352,14,23.4,81,0.6,1921,19.9,0.5,0,0,Spring,No Holiday,Yes,5/17/2018
2799,17/05/2018,186,15,22.8,95,1.6,294,21.9,0.11,0.5,0,Spring,No Holiday,Yes,5/17/2018
2800,17/05/2018,102,16,22.9,95,0.4,385,22,0.31,0,0,Spring,No Holiday,Yes,5/17/2018
2801,17/05/2018,131,17,22.7,96,0.4,249,22,0.11,2.5,0,Spring,No Holiday,Yes,5/17/2018
2802,17/05/2018,431,18,22.6,97,1.1,304,22,0.07,1.5,0,Spring,No Holiday,Yes,5/17/2018
2803,17/05/2018,29,19,22.3,96,2.6,191,21.6,0,0,0,Spring,No Holiday,Yes,5/17/2018
2804,17/05/2018,17,20,21.3,97,2.8,388,20.7,0,12.5,0,Spring,No Holiday,Yes,5/17/2018
2805,17/05/2018,18,21,20.5,97,1.1,726,20,0,4,0,Spring,No Holiday,Yes,5/17/2018
2806,17/05/2018,26,22,20.2,98,0.5,468,19.8,0,6,0,Spring,No Holiday,Yes,5/17/2018
2807,17/05/2018,35,23,20,98,1.8,589,19.6,0,2.5,0,Spring,No Holiday,Yes,5/17/2018
2808,18/05/2018,129,0,19.3,97,1.8,523,18.8,0,1,0,Spring,No Holiday,Yes,5/18/2018
2809,18/05/2018,116,1,19,97,1.5,278,18.5,0,1,0,Spring,No Holiday,Yes,5/18/2018
2810,18/05/2018,48,2,18.8,98,1.5,237,18.4,0,0.5,0,Spring,No Holiday,Yes,5/18/2018
2811,18/05/2018,47,3,18.3,98,1.6,320,17.9,0,2,0,Spring,No Holiday,Yes,5/18/2018
2812,18/05/2018,22,4,18.1,98,1.7,223,17.7,0,1,0,Spring,No Holiday,Yes,5/18/2018
2813,18/05/2018,29,5,17.8,98,1,457,17.4,0,0.5,0,Spring,No Holiday,Yes,5/18/2018
2814,18/05/2018,77,6,17.4,98,0.3,234,17,0,0,0,Spring,No Holiday,Yes,5/18/2018
2815,18/05/2018,210,7,16.6,98,0.6,219,16.2,0.01,0.5,0,Spring,No Holiday,Yes,5/18/2018
2816,18/05/2018,400,8,16.4,98,0.3,514,16,0.11,0,0,Spring,No Holiday,Yes,5/18/2018
2817,18/05/2018,427,9,16.6,98,0.6,301,16.2,0.18,0.5,0,Spring,No Holiday,Yes,5/18/2018
2818,18/05/2018,454,10,16.3,97,1,693,15.8,0.37,0,0,Spring,No Holiday,Yes,5/18/2018
2819,18/05/2018,352,11,16.6,96,0.7,539,15.9,0.41,0,0,Spring,No Holiday,Yes,5/18/2018
2820,18/05/2018,185,12,16.6,96,0.8,430,15.9,0.34,0,0,Spring,No Holiday,Yes,5/18/2018
2821,18/05/2018,509,13,16.7,93,1,1373,15.5,0.72,0.5,0,Spring,No Holiday,Yes,5/18/2018
2822,18/05/2018,697,14,16.7,88,1.5,1760,14.6,0.72,0,0,Spring,No Holiday,Yes,5/18/2018
2823,18/05/2018,906,15,16.7,85,1.2,2000,14.1,0.49,0,0,Spring,No Holiday,Yes,5/18/2018
2824,18/05/2018,1182,16,17,82,1.9,2000,13.8,0.84,0,0,Spring,No Holiday,Yes,5/18/2018
2825,18/05/2018,1551,17,17.2,81,1.2,2000,13.9,0.57,0,0,Spring,No Holiday,Yes,5/18/2018
2826,18/05/2018,2261,18,17.5,79,1.5,2000,13.8,0.57,0,0,Spring,No Holiday,Yes,5/18/2018
2827,18/05/2018,1751,19,17,76,1.5,2000,12.7,0.29,0,0,Spring,No Holiday,Yes,5/18/2018
2828,18/05/2018,1386,20,16.2,76,2.1,2000,11.9,0.02,0,0,Spring,No Holiday,Yes,5/18/2018
2829,18/05/2018,1263,21,15.3,73,2.3,2000,10.4,0,0,0,Spring,No Holiday,Yes,5/18/2018
2830,18/05/2018,1221,22,14.2,73,1.9,2000,9.4,0,0,0,Spring,No Holiday,Yes,5/18/2018
2831,18/05/2018,864,23,13.2,68,1.8,2000,7.4,0,0,0,Spring,No Holiday,Yes,5/18/2018
2832,19/05/2018,689,0,12.2,67,1.2,2000,6.2,0,0,0,Spring,No Holiday,Yes,5/19/2018
2833,19/05/2018,676,1,11.4,74,1.3,2000,6.9,0,0,0,Spring,No Holiday,Yes,5/19/2018
2834,19/05/2018,526,2,11.1,74,1.9,2000,6.6,0,0,0,Spring,No Holiday,Yes,5/19/2018
2835,19/05/2018,320,3,10.7,73,1.3,2000,6,0,0,0,Spring,No Holiday,Yes,5/19/2018
2836,19/05/2018,213,4,10.5,73,1.2,2000,5.8,0,0,0,Spring,No Holiday,Yes,5/19/2018
2837,19/05/2018,198,5,10.4,71,1.1,2000,5.3,0,0,0,Spring,No Holiday,Yes,5/19/2018
2838,19/05/2018,234,6,10.5,70,1,2000,5.2,0.03,0,0,Spring,No Holiday,Yes,5/19/2018
2839,19/05/2018,436,7,11.4,0,1.4,2000,4.5,0.46,0,0,Spring,No Holiday,Yes,5/19/2018
2840,19/05/2018,766,8,13.7,57,1.4,2000,5.3,1.28,0,0,Spring,No Holiday,Yes,5/19/2018
2841,19/05/2018,932,9,15.7,49,1.6,2000,5,2,0,0,Spring,No Holiday,Yes,5/19/2018
2842,19/05/2018,1051,10,17.2,45,2.1,2000,5.1,2.61,0,0,Spring,No Holiday,Yes,5/19/2018
2843,19/05/2018,1290,11,19,44,1.4,2000,6.4,3.12,0,0,Spring,No Holiday,Yes,5/19/2018
2844,19/05/2018,1573,12,20.5,42,2.1,2000,7.1,3.42,0,0,Spring,No Holiday,Yes,5/19/2018
2845,19/05/2018,1865,13,21.9,39,2,2000,7.3,3.52,0,0,Spring,No Holiday,Yes,5/19/2018
2846,19/05/2018,2128,14,22.8,39,2.6,1983,8.1,3.39,0,0,Spring,No Holiday,Yes,5/19/2018
2847,19/05/2018,2268,15,23.9,37,1.6,2000,8.3,3.07,0,0,Spring,No Holiday,Yes,5/19/2018
2848,19/05/2018,2479,16,24.5,34,1.5,2000,7.5,2.54,0,0,Spring,No Holiday,Yes,5/19/2018
2849,19/05/2018,2355,17,24.5,35,1.8,1927,8,1.93,0,0,Spring,No Holiday,Yes,5/19/2018
2850,19/05/2018,2439,18,24,34,1.7,2000,7.1,1.22,0,0,Spring,No Holiday,Yes,5/19/2018
2851,19/05/2018,2140,19,22.6,34,1.5,2000,5.9,0.51,0,0,Spring,No Holiday,Yes,5/19/2018
2852,19/05/2018,1872,20,20.9,34,1.4,2000,4.4,0.03,0,0,Spring,No Holiday,Yes,5/19/2018
2853,19/05/2018,1780,21,19.5,34,1.3,2000,3.2,0,0,0,Spring,No Holiday,Yes,5/19/2018
2854,19/05/2018,1595,22,18.4,34,1.2,2000,2.2,0,0,0,Spring,No Holiday,Yes,5/19/2018
2855,19/05/2018,1169,23,17.1,37,1.3,2000,2.2,0,0,0,Spring,No Holiday,Yes,5/19/2018
2856,20/05/2018,986,0,15.8,41,1.2,2000,2.5,0,0,0,Spring,No Holiday,Yes,5/20/2018
2857,20/05/2018,713,1,14.7,43,1.2,2000,2.2,0,0,0,Spring,No Holiday,Yes,5/20/2018
2858,20/05/2018,473,2,13.9,43,0.9,2000,1.5,0,0,0,Spring,No Holiday,Yes,5/20/2018
2859,20/05/2018,347,3,13.5,41,1,2000,0.4,0,0,0,Spring,No Holiday,Yes,5/20/2018
2860,20/05/2018,205,4,12.8,44,0.8,2000,0.8,0,0,0,Spring,No Holiday,Yes,5/20/2018
2861,20/05/2018,160,5,12.1,47,1.6,2000,1.1,0,0,0,Spring,No Holiday,Yes,5/20/2018
2862,20/05/2018,190,6,11.6,46,0.8,2000,0.3,0.05,0,0,Spring,No Holiday,Yes,5/20/2018
2863,20/05/2018,341,7,12.3,43,0.6,2000,0,0.3,0,0,Spring,No Holiday,Yes,5/20/2018
2864,20/05/2018,524,8,14.1,38,1,2000,0,0.72,0,0,Spring,No Holiday,Yes,5/20/2018
2865,20/05/2018,676,9,16,34,1.3,2000,0.1,1,0,0,Spring,No Holiday,Yes,5/20/2018
2866,20/05/2018,899,10,17,37,1.4,2000,2.1,0.94,0,0,Spring,No Holiday,Yes,5/20/2018
2867,20/05/2018,1013,11,18.7,30,1.9,2000,0.7,1.66,0,0,Spring,No Holiday,Yes,5/20/2018
2868,20/05/2018,1313,12,18.8,31,1.2,2000,1.2,0.92,0,0,Spring,No Holiday,Yes,5/20/2018
2869,20/05/2018,1559,13,19.9,33,1.4,2000,3.1,1.28,0,0,Spring,No Holiday,Yes,5/20/2018
2870,20/05/2018,1680,14,20.3,30,1.8,2000,2.1,1.01,0,0,Spring,No Holiday,Yes,5/20/2018
2871,20/05/2018,1999,15,21,28,1.7,2000,1.7,1.16,0,0,Spring,No Holiday,Yes,5/20/2018
2872,20/05/2018,2143,16,22.2,23,2.2,2000,0,1.66,0,0,Spring,No Holiday,Yes,5/20/2018
2873,20/05/2018,2310,17,22.4,23,2.4,2000,0.2,1.89,0,0,Spring,No Holiday,Yes,5/20/2018
2874,20/05/2018,2403,18,22.2,22,1.8,2000,-0.5,1.25,0,0,Spring,No Holiday,Yes,5/20/2018
2875,20/05/2018,2145,19,20.8,24,2,2000,-0.5,0.56,0,0,Spring,No Holiday,Yes,5/20/2018
2876,20/05/2018,1846,20,19,26,1.5,2000,-0.9,0.02,0,0,Spring,No Holiday,Yes,5/20/2018
2877,20/05/2018,1636,21,17.8,26,1.3,2000,-1.9,0,0,0,Spring,No Holiday,Yes,5/20/2018
2878,20/05/2018,1325,22,16.8,29,1.2,2000,-1.3,0,0,0,Spring,No Holiday,Yes,5/20/2018
2879,20/05/2018,943,23,15.8,30,1.1,2000,-1.7,0,0,0,Spring,No Holiday,Yes,5/20/2018
2880,1/6/2018,963,0,20.1,63,1.1,1698,12.8,0,0,0,Summer,No Holiday,Yes,6/1/2018
2881,1/6/2018,776,1,19.5,65,0.4,1662,12.7,0,0,0,Summer,No Holiday,Yes,6/1/2018
2882,1/6/2018,554,2,19,72,1.4,1258,13.8,0,0,0,Summer,No Holiday,Yes,6/1/2018
2883,1/6/2018,366,3,18.6,72,1.4,1340,13.4,0,0,0,Summer,No Holiday,Yes,6/1/2018
2884,1/6/2018,265,4,18.1,76,1.8,561,13.7,0,0,0,Summer,No Holiday,Yes,6/1/2018
2885,1/6/2018,306,5,17.8,75,1,1210,13.3,0,0,0,Summer,No Holiday,Yes,6/1/2018
2886,1/6/2018,672,6,17.5,76,1.2,1161,13.2,0.05,0,0,Summer,No Holiday,Yes,6/1/2018
2887,1/6/2018,1421,7,18.1,64,0.6,923,11.1,0.47,0,0,Summer,No Holiday,Yes,6/1/2018
2888,1/6/2018,2149,8,20.6,55,0.7,1200,11.2,1.21,0,0,Summer,No Holiday,Yes,6/1/2018
2889,1/6/2018,1219,9,23.1,52,1.7,1012,12.6,1.88,0,0,Summer,No Holiday,Yes,6/1/2018
2890,1/6/2018,862,10,25.3,45,1.3,1371,12.5,2.45,0,0,Summer,No Holiday,Yes,6/1/2018
2891,1/6/2018,1036,11,26.8,38,2.6,1879,11.2,2.99,0,0,Summer,No Holiday,Yes,6/1/2018
2892,1/6/2018,1076,12,28.2,34,2.6,1867,10.8,3.26,0,0,Summer,No Holiday,Yes,6/1/2018
2893,1/6/2018,1093,13,29.4,33,2.2,1535,11.4,3.3,0,0,Summer,No Holiday,Yes,6/1/2018
2894,1/6/2018,1071,14,29.6,31,3.7,1988,10.6,3.25,0,0,Summer,No Holiday,Yes,6/1/2018
2895,1/6/2018,1235,15,29.9,36,3.3,1866,13.2,2.94,0,0,Summer,No Holiday,Yes,6/1/2018
2896,1/6/2018,1488,16,29.9,34,3.2,1912,12.3,2.46,0,0,Summer,No Holiday,Yes,6/1/2018
2897,1/6/2018,2123,17,29.2,35,4.3,1967,12.1,1.87,0,0,Summer,No Holiday,Yes,6/1/2018
2898,1/6/2018,3088,18,28.5,36,3,1981,11.9,1.21,0,0,Summer,No Holiday,Yes,6/1/2018
2899,1/6/2018,2505,19,26.8,35,1.9,2000,10,0.54,0,0,Summer,No Holiday,Yes,6/1/2018
2900,1/6/2018,2163,20,25,39,2.8,2000,10,0.06,0,0,Summer,No Holiday,Yes,6/1/2018
2901,1/6/2018,2066,21,23.5,44,1.6,2000,10.5,0,0,0,Summer,No Holiday,Yes,6/1/2018
2902,1/6/2018,1991,22,22.7,44,1.5,2000,9.8,0,0,0,Summer,No Holiday,Yes,6/1/2018
2903,1/6/2018,1440,23,21.8,49,1.6,1965,10.6,0,0,0,Summer,No Holiday,Yes,6/1/2018
2904,2/6/2018,1165,0,20.9,53,1.4,1717,10.9,0,0,0,Summer,No Holiday,Yes,6/2/2018
2905,2/6/2018,989,1,20.2,57,0.4,1428,11.4,0,0,0,Summer,No Holiday,Yes,6/2/2018
2906,2/6/2018,677,2,19.6,60,1.9,1200,11.6,0,0,0,Summer,No Holiday,Yes,6/2/2018
2907,2/6/2018,475,3,18.9,63,1.5,1007,11.6,0,0,0,Summer,No Holiday,Yes,6/2/2018
2908,2/6/2018,312,4,18.3,66,1.3,929,11.8,0,0,0,Summer,No Holiday,Yes,6/2/2018
2909,2/6/2018,264,5,17.8,69,1.1,951,12,0,0,0,Summer,No Holiday,Yes,6/2/2018
2910,2/6/2018,342,6,17.7,68,1.3,842,11.7,0.05,0,0,Summer,No Holiday,Yes,6/2/2018
2911,2/6/2018,560,7,18.1,59,0.6,789,9.9,0.47,0,0,Summer,No Holiday,Yes,6/2/2018
2912,2/6/2018,898,8,20.4,54,1,828,10.7,1.23,0,0,Summer,No Holiday,Yes,6/2/2018
2913,2/6/2018,1005,9,23.3,43,1.2,1257,10,1.91,0,0,Summer,No Holiday,Yes,6/2/2018
2914,2/6/2018,1044,10,25.5,33,1.1,1815,0,2.52,0,0,Summer,No Holiday,Yes,6/2/2018
2915,2/6/2018,1094,11,27.3,35,2.3,1537,10.4,2.98,0,0,Summer,No Holiday,Yes,6/2/2018
2916,2/6/2018,1253,12,28.3,30,3,1675,9,3.29,0,0,Summer,No Holiday,Yes,6/2/2018
2917,2/6/2018,1334,13,29.6,24,2.4,1873,6.8,3.42,0,0,Summer,No Holiday,Yes,6/2/2018
2918,2/6/2018,1396,14,29.8,23,3.6,1945,6.4,3.32,0,0,Summer,No Holiday,Yes,6/2/2018
2919,2/6/2018,1535,15,29.8,24,2.9,1939,7,3,0,0,Summer,No Holiday,Yes,6/2/2018
2920,2/6/2018,1707,16,29.6,26,3.7,2000,8,2.58,0,0,Summer,No Holiday,Yes,6/2/2018
2921,2/6/2018,2025,17,28.9,22,2.7,1965,5,1.93,0,0,Summer,No Holiday,Yes,6/2/2018
2922,2/6/2018,2246,18,27.4,29,3.6,2000,7.7,1.19,0,0,Summer,No Holiday,Yes,6/2/2018
2923,2/6/2018,2337,19,25.4,33,2.7,2000,7.9,0.54,0,0,Summer,No Holiday,Yes,6/2/2018
2924,2/6/2018,2338,20,23.4,38,2.3,2000,8.2,0.06,0,0,Summer,No Holiday,Yes,6/2/2018
2925,2/6/2018,2238,21,22.1,44,2.5,2000,9.2,0,0,0,Summer,No Holiday,Yes,6/2/2018
2926,2/6/2018,1969,22,21.4,48,1.6,2000,9.9,0,0,0,Summer,No Holiday,Yes,6/2/2018
2927,2/6/2018,1490,23,20.6,52,0.5,2000,10.3,0,0,0,Summer,No Holiday,Yes,6/2/2018
2928,3/6/2018,1248,0,19.7,55,2,1986,10.3,0,0,0,Summer,No Holiday,Yes,6/3/2018
2929,3/6/2018,902,1,19.2,57,0.8,1985,10.4,0,0,0,Summer,No Holiday,Yes,6/3/2018
2930,3/6/2018,673,2,18.6,60,1.8,1841,10.6,0,0,0,Summer,No Holiday,Yes,6/3/2018
2931,3/6/2018,437,3,18,64,1.3,1560,11,0,0,0,Summer,No Holiday,Yes,6/3/2018
2932,3/6/2018,294,4,17.4,65,0.8,1093,10.7,0,0,0,Summer,No Holiday,Yes,6/3/2018
2933,3/6/2018,193,5,17.1,66,0.3,1370,10.6,0,0,0,Summer,No Holiday,Yes,6/3/2018
2934,3/6/2018,228,6,16.9,62,0.4,1768,9.5,0.06,0,0,Summer,No Holiday,Yes,6/3/2018
2935,3/6/2018,423,7,18,54,0.7,1997,8.5,0.51,0,0,Summer,No Holiday,Yes,6/3/2018
2936,3/6/2018,659,8,20.3,47,1.5,1785,8.6,1.05,0,0,Summer,No Holiday,Yes,6/3/2018
2937,3/6/2018,831,9,22.7,39,0.7,1880,8,1.91,0,0,Summer,No Holiday,Yes,6/3/2018
2938,3/6/2018,938,10,24.8,34,1.3,1869,7.8,2.09,0,0,Summer,No Holiday,Yes,6/3/2018
2939,3/6/2018,977,11,26.7,30,1.1,1782,7.6,2.83,0,0,Summer,No Holiday,Yes,6/3/2018
2940,3/6/2018,1134,12,28.7,27,1.7,1843,7.8,3.29,0,0,Summer,No Holiday,Yes,6/3/2018
2941,3/6/2018,1393,13,29.4,24,2.7,1905,6.7,3.18,0,0,Summer,No Holiday,Yes,6/3/2018
2942,3/6/2018,1399,14,29.8,26,2.2,1818,8.2,3.2,0,0,Summer,No Holiday,Yes,6/3/2018
2943,3/6/2018,1556,15,30.7,21,2.5,1876,5.8,2.95,0,0,Summer,No Holiday,Yes,6/3/2018
2944,3/6/2018,1834,16,30.4,28,3.6,1790,9.8,2.48,0,0,Summer,No Holiday,Yes,6/3/2018
2945,3/6/2018,2131,17,29.5,29,4.1,1944,9.5,1.84,0,0,Summer,No Holiday,Yes,6/3/2018
2946,3/6/2018,2349,18,29.3,25,2.4,1973,7.2,1.23,0,0,Summer,No Holiday,Yes,6/3/2018
2947,3/6/2018,2514,19,27.4,29,2.4,2000,7.7,0.5,0,0,Summer,No Holiday,Yes,6/3/2018
2948,3/6/2018,2460,20,25.3,32,2.2,1997,7.4,0.06,0,0,Summer,No Holiday,Yes,6/3/2018
2949,3/6/2018,2173,21,24.2,32,2.1,2000,6.4,0,0,0,Summer,No Holiday,Yes,6/3/2018
2950,3/6/2018,1741,22,23,38,1.2,1996,7.9,0,0,0,Summer,No Holiday,Yes,6/3/2018
2951,3/6/2018,1274,23,22,44,0.8,1978,9.1,0,0,0,Summer,No Holiday,Yes,6/3/2018
2952,4/6/2018,938,0,21.4,45,1.4,1964,8.9,0,0,0,Summer,No Holiday,Yes,6/4/2018
2953,4/6/2018,596,1,20.7,47,0.9,1987,8.9,0,0,0,Summer,No Holiday,Yes,6/4/2018
2954,4/6/2018,351,2,20.1,49,0.8,1978,9,0,0,0,Summer,No Holiday,Yes,6/4/2018
2955,4/6/2018,244,3,19.6,51,1,1923,9.1,0,0,0,Summer,No Holiday,Yes,6/4/2018
2956,4/6/2018,172,4,19.4,56,1.2,1752,10.3,0,0,0,Summer,No Holiday,Yes,6/4/2018
2957,4/6/2018,299,5,19.2,56,0.9,1772,10.2,0,0,0,Summer,No Holiday,Yes,6/4/2018
2958,4/6/2018,742,6,18.9,53,0.3,1871,9.1,0.04,0,0,Summer,No Holiday,Yes,6/4/2018
2959,4/6/2018,1505,7,19.5,52,0.8,1818,9.3,0.46,0,0,Summer,No Holiday,Yes,6/4/2018
2960,4/6/2018,2287,8,22.1,44,1.4,1435,9.2,1.16,0,0,Summer,No Holiday,Yes,6/4/2018
2961,4/6/2018,1243,9,23.3,37,0.4,1336,7.7,1.28,0,0,Summer,No Holiday,Yes,6/4/2018
2962,4/6/2018,970,10,25.1,40,2.7,1076,10.5,2.37,0,0,Summer,No Holiday,Yes,6/4/2018
2963,4/6/2018,1008,11,26.1,37,2.4,1079,10.2,2.79,0,0,Summer,No Holiday,Yes,6/4/2018
2964,4/6/2018,1152,12,26.3,36,3.1,1377,10,2.61,0,0,Summer,No Holiday,Yes,6/4/2018
2965,4/6/2018,1085,13,27.4,30,2,1768,8.2,3.03,0,0,Summer,No Holiday,Yes,6/4/2018
2966,4/6/2018,1148,14,26.5,43,3.9,1671,12.8,2.36,0,0,Summer,No Holiday,Yes,6/4/2018
2967,4/6/2018,1249,15,25.5,43,2.9,1996,11.9,1.71,0,0,Summer,No Holiday,Yes,6/4/2018
2968,4/6/2018,1671,16,25.5,43,3.2,1892,11.9,1.72,0,0,Summer,No Holiday,Yes,6/4/2018
2969,4/6/2018,2190,17,24.9,46,2,1855,12.4,0.91,0,0,Summer,No Holiday,Yes,6/4/2018
2970,4/6/2018,3380,18,24.4,48,1.9,1998,12.6,0.56,0,0,Summer,No Holiday,Yes,6/4/2018
2971,4/6/2018,2788,19,23.9,51,2.3,2000,13.1,0.12,0,0,Summer,No Holiday,Yes,6/4/2018
2972,4/6/2018,2508,20,23.4,43,1.1,2000,10,0.01,0,0,Summer,No Holiday,Yes,6/4/2018
2973,4/6/2018,2377,21,22.6,62,1.1,1363,14.9,0,0,0,Summer,No Holiday,Yes,6/4/2018
2974,4/6/2018,2000,22,22,64,1.8,1211,14.8,0,0,0,Summer,No Holiday,Yes,6/4/2018
2975,4/6/2018,1354,23,21.4,68,2.7,972,15.2,0,0,0,Summer,No Holiday,Yes,6/4/2018
2976,5/6/2018,927,0,20.5,71,2.8,1204,15,0,0,0,Summer,No Holiday,Yes,6/5/2018
2977,5/6/2018,742,1,20,67,0.7,1426,13.6,0,0,0,Summer,No Holiday,Yes,6/5/2018
2978,5/6/2018,448,2,19.7,66,0.5,1591,13.1,0,0,0,Summer,No Holiday,Yes,6/5/2018
2979,5/6/2018,314,3,19.1,72,0.6,1370,13.9,0,0,0,Summer,No Holiday,Yes,6/5/2018
2980,5/6/2018,214,4,18.5,72,0.6,1168,13.3,0,0,0,Summer,No Holiday,Yes,6/5/2018
2981,5/6/2018,282,5,18.1,73,0.5,1182,13.1,0,0,0,Summer,No Holiday,Yes,6/5/2018
2982,5/6/2018,733,6,17.8,73,0.4,1188,12.8,0.04,0,0,Summer,No Holiday,Yes,6/5/2018
2983,5/6/2018,1602,7,18.8,64,0.7,1099,11.8,0.48,0,0,Summer,No Holiday,Yes,6/5/2018
2984,5/6/2018,2322,8,21.5,58,1.1,1021,12.8,1.21,0,0,Summer,No Holiday,Yes,6/5/2018
2985,5/6/2018,1344,9,23.5,51,1.4,1169,12.7,1.82,0,0,Summer,No Holiday,Yes,6/5/2018
2986,5/6/2018,959,10,25.5,43,1,1568,11.9,2.49,0,0,Summer,No Holiday,Yes,6/5/2018
2987,5/6/2018,974,11,26.8,37,1.6,1639,10.8,2.91,0,0,Summer,No Holiday,Yes,6/5/2018
2988,5/6/2018,1111,12,28.2,35,1.2,1411,11.2,3.23,0,0,Summer,No Holiday,Yes,6/5/2018
2989,5/6/2018,1058,13,28.6,34,2,1274,11.1,2.82,0,0,Summer,No Holiday,Yes,6/5/2018
2990,5/6/2018,1120,14,28.9,34,2.7,1328,11.4,2.06,0,0,Summer,No Holiday,Yes,6/5/2018
2991,5/6/2018,1250,15,29,38,3.4,749,13.2,2.12,0,0,Summer,No Holiday,Yes,6/5/2018
2992,5/6/2018,1434,16,28.8,38,3.1,1027,13,2.14,0,0,Summer,No Holiday,Yes,6/5/2018
2993,5/6/2018,2115,17,28.1,37,3.6,1346,12,1.56,0,0,Summer,No Holiday,Yes,6/5/2018
2994,5/6/2018,3227,18,27.1,40,2.8,1811,12.3,1,0,0,Summer,No Holiday,Yes,6/5/2018
2995,5/6/2018,2615,19,25.5,43,3.1,1760,11.9,0.41,0,0,Summer,No Holiday,Yes,6/5/2018
2996,5/6/2018,2346,20,24,46,2.8,1896,11.6,0.06,0,0,Summer,No Holiday,Yes,6/5/2018
2997,5/6/2018,2404,21,23.3,51,1.7,1654,12.5,0,0,0,Summer,No Holiday,Yes,6/5/2018
2998,5/6/2018,2237,22,22.4,54,2.5,1778,12.6,0,0,0,Summer,No Holiday,Yes,6/5/2018
2999,5/6/2018,1646,23,21.9,56,0.7,1898,12.7,0,0,0,Summer,No Holiday,Yes,6/5/2018
3000,6/6/2018,1268,0,21.2,60,0.9,1789,13.1,0,0,0,Summer,Holiday,Yes,6/6/2018
3001,6/6/2018,1031,1,20.6,63,0.6,1670,13.3,0,0,0,Summer,Holiday,Yes,6/6/2018
3002,6/6/2018,792,2,20.1,65,1,1435,13.3,0,0,0,Summer,Holiday,Yes,6/6/2018
3003,6/6/2018,562,3,19.6,68,1.7,1260,13.5,0,0,0,Summer,Holiday,Yes,6/6/2018
3004,6/6/2018,332,4,19.2,68,0.8,1181,13.1,0,0,0,Summer,Holiday,Yes,6/6/2018
3005,6/6/2018,218,5,18.7,73,1.4,1065,13.7,0,0,0,Summer,Holiday,Yes,6/6/2018
3006,6/6/2018,351,6,18.5,73,1.1,1028,13.5,0.06,0,0,Summer,Holiday,Yes,6/6/2018
3007,6/6/2018,536,7,19.3,63,0.7,916,12,0.46,0,0,Summer,Holiday,Yes,6/6/2018
3008,6/6/2018,799,8,21.2,59,1.2,794,12.8,1.13,0,0,Summer,Holiday,Yes,6/6/2018
3009,6/6/2018,925,9,22.9,56,2.3,763,13.6,1.74,0,0,Summer,Holiday,Yes,6/6/2018
